waterid,origWaterid,demtarea,rchname,station_id,station_name,staid,sitedata.demtarea.class,Obs,predict,Obsyield,predictYield,Resids,standardResids,leverage,leverageCrit,CooksD,CooksDpvalue,boot_resid,weight,tiarea,pResids,ratio.obs.pred,pratio.obs.pred,xlat,xlon,FacWW_P_Jgradient,FacPmine_Jgradient,FertP_Seas_Jgradient,Pmines_v17_Jgradient,GeolP_Jgradient,urban_Seas_Jgradient,logAirTemp_Jgradient,logPPT_Jgradient,PrevSurfSoMoi_Jgradient,PrevET_Jgradient,PrevEVIMean_Jgradient,lkfactup_Jgradient,rchtot_Jgradient,huc8,huc4
6384,352598,296.2773,NA,NA,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL,50,310,6074.6527155,6254.5116706238,20.5032674305456,21.1103303244083,-0.0291782492075132,-0.041416328386774,0.0286544048715196,0.03125,3.61437136725152e-06,1,-0.0296054960128031,1,300.8259,-0.0298305624399351,0.971243325683032,0.970609977402978,27.79669525,-82.11758774,0,-3.40576029870242,-3.15858556309228,-61.3911794615108,1.22424626550311,0,0.0722366715560115,1.17857361388773,-0.169072974465124,-1.09966937975322,-0.406965717470951,-0.22163039531786,1.64022895193167,3100204,NA
6448,352643,310.203,NA,NA,NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL,51,310,36759.823731,27013.9123511983,118.50247654278,87.0846263614415,0.308053496781652,0.437907788815514,0.0315316020981083,0.03125,0.000445962034042013,1,0.313028165478165,1,310.203,0.30769300789005,1.36077378400798,1.36028332858204,27.8839148,-82.10008689,-0.908368752355763,-0.0252625908271878,-0.776833786196153,-9.23467894381588,0.000242713375397128,2.28114458834575e-07,-0.00746672999775454,0.177701786621483,-0.000618727844650925,-0.094111916494753,-0.0574631446556278,-0.0186722160206839,1.08632633104777,3100204,NA
6449,352566,359.2467,NA,NA,S Prong of Alafia River upstream of confluence w N,52,473,9927.2561868,6898.19461962197,27.6335348015723,19.2018315536982,0.364024396309304,0.5099958124679,0.00292857985894018,0.03125,5.45677426040156e-05,1,0.364558607213148,1,62.9694,0.339873547920632,1.43910932268595,1.40476994325154,27.8630556,-82.1369444,0,-0.0251113178282226,-1.26343422523691,-9.21206848765131,0.000242713375397128,0,-0.00746816315130497,0.261713553213631,0.0187966537384013,-0.244381748012765,-0.0932008356157382,0.00516461044164753,0.481365311393618,3100204,NA
6460,352638,686.349,NA,NA,HillsboroughAlafia River2151,53,916,56784.203336,44129.9020772798,82.7337161356686,64.2965926624498,0.252120572446936,0.352905670918263,0.00115568468893804,0.03125,1.02927351082463e-05,1,0.252266384786602,1,16.8993,0.564096051572912,1.28675117466973,1.75785805129194,27.86,-82.14,0,0,0,0,0,0,0,0.000385698204035372,0,0,-0.000124111271025394,0,0.318554319166967,3100204,NA
6485,352631,836.9532,NA,NA,ALAPHIA RIVER AT LITHIA,54,916,54327.555663,56471.4327000763,64.911103348431,67.4726289356159,-0.0387033253640841,-0.054204799439512,0.00225494110391811,0.03125,4.74310856647235e-07,1,-0.0387470361615572,1,150.6042,0.480906125929861,0.962036078516679,1.61753943276416,27.8719425,-82.211383,0,0,-0.00462367904297459,-7.52968807866314,0,0,0,0.116797268720197,0,0.0271738798328201,-0.0377470225316811,0.0106796690292945,0.320910207595746,3100204,NA
6497,352640,916.0461,NA,NA,Alafia River at Bell Shoals Road,55,916,48805.059321,52546.9832233542,53.2779510998409,57.3628152811897,-0.0738737058408923,-0.103371418443124,0.00051259016577906,0.03125,3.91440590191957e-07,1,-0.0738926465903967,1,79.0929,0.397794537567311,0.928788987058516,1.48853815981448,27.8577778,-82.2688889,0,0,-0.767614281598415,-3.73126683496741,0.000242713375397128,0,0.000239336642922266,0.0322058000369536,-0.000622455120823521,-0.148470450894665,-0.0104257205952627,-0.0291782491105708,0.123588633520504,3100204,NA
6509,352629,977.4585,NA,NA,Alafia River upstream of Buckhorn Springs,56,977,26393.260986,47542.8311193319,27.001924875583,48.6392323759341,-0.588522300637147,-0.823488580330441,0.000439251345904824,0.03125,2.12858517728159e-05,1,-0.588651597840509,1,61.4124,-0.193009719765564,0.555147019321446,0.824473960406553,27.884933,-82.30665,0,0,-0.00465153253118528,0,0,0,0,0.0318235661880443,0,5.38736713576925e-06,-0.0103019831533669,0,0.197307424595188,3100204,NA
6536,353305,1019.7936,NA,NA,Alafia River at US 301,57,1034,33425.391214,25597.3410325007,32.7766238325089,25.1005115471412,0.266827346979735,0.373366901093723,0.000489056695239584,0.03125,4.87208941527568e-06,1,0.266892617771806,1,42.3351,0.0741899034372544,1.30581497396781,1.07701131422768,27.8691,-82.3264,0,0,0.145088820089486,0,-0.0405331336913204,-3.8095114625374e-05,0,0.0318247209730863,0,0.028062795410222,-0.0103023569824965,0,0.197307424595188,3100204,NA
6540,353307,1033.6248,NA,NA,Alafia River at US Hwy 41 SR 45,58,1034,27840.935111,32005.9243328771,26.9352429537294,30.9647411061316,-0.139413597407378,-0.195060365101219,0.000297657660244755,0.03125,8.09200949720142e-07,1,-0.139434350803154,1,13.8312,-0.0652444384718312,0.869868178823421,0.93683843603134,27.8591667,-82.3830556,0,0,0,0,0,0,0,0,0,0,0,0,0.161636585382275,3100204,NA
6545,353162,83.1753,NA,NA,Bullfrog Creek  Old Big Bend Road,59,101,1003.0743106,294.83592352354,12.0597618595905,3.54475335254024,1.22440586339017,1.7264373807773,0.0156543025038001,0.03125,0.0033857875241329,1,1.23410348004867,1,83.1753,1.22446069966337,3.40214414380856,3.40233070982952,27.79197208,-82.35203685,0,0,-14.7727938097449,0,-8.8897414439829,-0.00835480611204572,0.0449035670421584,1.4302965443103,-0.13650962618324,-1.08608513352038,-0.384826621843538,0.0212545212415076,1.20341327848405,3100206,NA
6645,352459,56.2347,NA,NA,D3,60,101,603.45270863,436.071194041139,10.7309669764398,7.75448600314644,0.324862156523862,0.458345852835968,0.0168718280745858,0.03125,0.000257519770558206,1,0.327637838677979,1,56.2347,0.324890766753354,1.38383987953369,1.38387947207659,27.6019444,-82.2111111,0,0,-14.042921004672,-12.9656749948771,-5.4845941438489,-3.8095114625374e-05,0.0724760081989337,1.30350865279905,-0.168446792068128,-1.09967476712035,-0.391893674623958,0.0240115211574671,0.998408536740177,3100203,NA
6705,352376,100.8054,NA,NA,D1,61,101,1389.5133829,848.619860006455,13.7841165542719,8.41839683197978,0.493097544831944,0.6912901454271,0.00426572622860275,0.03125,0.000146231932500754,1,0.494152631131535,1,44.5707,0.661905528230381,1.63738023157911,1.93848265069946,27.6494444,-82.2944444,0,0,-6.24923646843869,0,-4.87247101109734,0,0.0361183357780057,0.576191544567334,-0.0939348141017628,-0.577905566337535,-0.199305692041386,-0.00534036389251131,0.882503070888301,3100203,NA
6740,352432,398.8728,NA,NA,LITTLE MANATEE RIVER AT US HWY 301,62,473,4832.8825415,3470.85704624137,12.1163502286945,8.70166390448626,0.331041538281047,0.465935802581483,0.0121037783553235,0.03125,0.0001899913235278,1,0.333063337163257,1,293.5188,0.522612773937786,1.39241762974179,1.68642815396271,27.6708323,-82.3527732,0,0,-6.31254744714159,-18.4241369753026,2.44849253100623,0,0.0325039225238144,0.83809679209794,-0.0845346235944759,-0.733118307202615,-0.237458506093242,-1.05875572809503e-06,1.28246642353861,3100203,NA
6795,352484,473.283,NA,NA,Little Manatee River near small cove on the S side,63,473,3591.3658397,4651.34173961064,7.58819953326023,9.82782339448203,-0.258623137244836,-0.361966456285212,0.000928415717898236,0.03125,8.69670009607525e-06,1,-0.258743275798017,1,74.4102,0.231838212242469,0.772113949210842,1.26091571159961,27.672217,-82.417,0,0,-0.631744966106667,0,1.26429397244364,0.0011882482160693,-1.43315355043273e-06,0.0843963100111412,3.72727617259594e-06,-0.149364753839202,-0.0150092395532216,0,0.285232293642806,3100203,NA
7018,352044,181.9665,NA,NA,MANATEE RIVER NEAR MYAKKA HEAD FL,64,291,1851.4120996,869.858102001497,10.1744667265678,4.78032001495603,0.755373826791901,1.06507861449935,0.0156284718521854,0.03125,0.00128644956606805,1,0.76134659693668,1,181.9665,0.755447736551423,2.12840703022711,2.1285643460924,27.47365137,-82.21120106,0,0,-12.9502008086784,-12.6355217172884,-7.6652524651044,0.00059412410803465,0.0450218022100691,1.29652682243499,-0.169380474749363,-1.17389921783341,-0.367900760342885,0.0241009860164911,1.3823016174206,3100202,NA
7342,351784,126.5526,NA,NA,GC2,65,171,1024.0525469,898.216155955918,8.09191235027965,7.09757172871927,0.131112372086822,0.184914083255933,0.0161115111273988,0.03125,3.99946902753708e-05,1,0.132181517961233,1,126.5526,0.131181990311919,1.14009588906822,1.14017526328337,27.5535833,-82.3728666,0,0,-15.0207177083082,0,-4.28049308850375,-3.78670001665394e-05,0.0488748355304075,1.31243860552901,-0.188178992125851,-1.0724954999204,-0.388122860193738,0.0240115211574671,1.16004512212245,3100202,NA
8542,456562,49.3056,NA,NA,Brushy Creek at Gunn Hwy,66,49,250.48322367,133.744178515444,5.080218548603,2.71255554167161,0.627463087194298,0.888026210728625,0.0229353463257901,0.03125,0.00132222551401899,1,0.634784817125088,1,49.3056,0.627926572912071,1.87285328191743,1.87372152385841,28.06565,-82.55524,0,0,-2.52918028999531,0,-38.5129089112024,-0.0770101866730289,0.243899803826844,0.487532345573568,-0.305582600648364,2.27446290053117,-0.0984449106456907,0.0386017044684806,0.944304462388579,3100206,NA
8543,456561,49.059,NA,NA,ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL,67,49,4.729787679,64.5278922629119,0.0964101934201676,1.3153120174262,-2.6132172551763,-3.68140171979004,0.0138950922793939,0.03125,0.0136407013682621,0.999999999997469,-2.63156412415291,1,49.059,-2.61295690208792,0.0732983445318343,0.0733174304666394,28.06585014,-82.56565243,0,0,-6.87864174153566,0,-19.2664663823363,-0.0594777655959211,0.243898370673294,0.458430030337049,0.00939832686920065,-0.305910868070385,-0.0847842596774814,0.0241009860164911,0.481365311393618,3100206,NA
8859,456338,254.7864,NA,NA,BLACKWATER CREEK NEAR KNIGHTS FL,68,291,1353.3135122,1880.84225625027,5.31156102602023,7.38203552564136,-0.329163646479069,-0.462762166786895,0.00983733830057955,0.03125,0.00015197029885674,1,-0.330794737663434,1,254.7864,-0.328917598505436,0.719525259336754,0.719702318850466,28.14056981,-82.1498072,-0.0779876154670037,0,-11.055049470823,-3.42338553366054,-21.9988122058695,-0.00718526328160086,0.191289453567234,0.376754393884911,0.347849912445602,0.000447151472268848,-0.207721894150513,-0.0361072759730887,1.46193489115733,3100205,NA
8861,456320,171.3213,NA,NA,HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL,69,171,154.29850709,320.994444677908,0.900638199044719,1.87364002419961,-0.73253473273125,-1.03478269437927,0.019253795051225,0.03125,0.00150151607710936,1,-0.739690265309616,1,171.3213,-0.732145156772998,0.480689026393669,0.480876327763434,28.18556681,-82.1839736,0,0,-9.23245646975647,0,-32.3962891378193,-0.0278987404871568,0.247275597014888,0.38257855224435,0.455232738978091,-0.319500501670363,-0.19927466422363,-0.00924823128491004,1.54275672121848,3100205,NA
8872,456330,291.0339,NA,NA,HillsboroughBlackwater Creek1501,70,291,1211.0651227,1525.99639751552,4.16125105254061,5.24336304985612,-0.231147333027248,-0.323472723313118,0.000688347158765313,0.03125,5.14818170025217e-06,1,-0.231226928926787,1,36.2475,-0.51180224025381,0.793622530611303,0.599414316148113,28.146,-82.1711666,0,0,-2.45431011368498,0,-0.0201452101579616,-1.89335000832697e-05,0.0288902258463982,0.0653798873316427,0.0942441780240882,-0.0751268347083021,-0.0381217862340997,-8.78767254318871e-05,0.320910207595746,3100205,NA
8884,456458,503.6427,NA,NA,Hillsborough River at US 301 bridge,71,538,1685.723935,1591.41422457089,3.34706317593802,3.15980798405475,0.0575720362304031,0.0807992057515028,0.00640933127903485,0.03125,3.00809372091579e-06,1,0.057757427007404,1,41.2875,-0.410470814263982,1.05926157311717,0.66333786767509,28.1502778,-82.2211111,0,-2.08431501624195,-1.89281164484567,-1.18271640614165,-2.77275760053679,0.00059412410803465,0.0522506287184518,0.0683886797586312,0.0842233960340641,-0.0751241410247342,-0.0306481942752452,-0.0147638192504211,0.418389513048964,3100205,NA
8897,456528,538.2702,NA,NA,HILLSBOROUGH RIVER NEAR ZEPHYRHILLS FL,72,538,1341.7835142,1814.42055523612,2.49276945704964,3.37083597649678,-0.301766453691813,-0.42223477232329,0.000385760491561662,0.03125,4.91434077637943e-06,1,-0.301824675324815,1,34.6275,-0.681137143083903,0.739510754729841,0.506041223784207,28.15001267,-82.23230876,0,0,-1.26343422523691,0,-0.0201452101579616,0.000575304665180798,0.0399713690983441,0.0262863719115485,0.0422673117972379,0.01358693991641,-0.0273519559250452,0.00542824061794319,0.197321574075241,3100205,NA
8941,456476,948.6135,NA,NA,HILLSBOROUGH R AT MORRIS BR NEAR THONOTOSASSA FL,73,977,1851.2981834,3335.77758498313,1.95158321423846,3.51647703198735,-0.588818697349655,-0.825902188125607,0.00527173522868261,0.03125,0.000258213134193318,1,-0.590376909058078,1,410.3433,-0.880237726585495,0.554982499952664,0.414684318475843,28.09751561,-82.3123123,0,0,-7.09397705889251,-9.91732517125177,-4.32078350881967,-0.00406112171063194,0.169984909463276,0.230081681342562,0.27301925236648,-0.0959005223838284,-0.144195988671121,-0.0240125799131952,1.08868929421657,3100205,NA
9084,456666,48.393,NA,NA,Delaney Creek at US 41,74,49,94.970394514,65.8043875242486,1.96248206381088,1.3597914476112,0.366878690528893,0.518407219062373,0.0198300115084779,0.03125,0.000388361000303,1,0.3705713049605,1,48.393,0.367185773658776,1.4432228318971,1.44366608933639,27.915,-82.4022222,0,0,-3.15858556309228,0,-22.0189574160274,-0.0873765060830779,0.220060727668946,0.445334767960518,-0.169378611111277,-0.366109308445471,-0.0932628912512509,0.0240115211574671,0.802275518989364,3100206,NA
9164,456127,296.2773,NA,NA,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL,75,310,3580.8521923,5385.22029588623,12.0861510223699,18.1762838256128,-0.408057404315789,-0.578904342776515,0.0276392547064269,0.03125,0.000680431623691142,1,-0.413816262315943,1,300.8259,-0.408862305438836,0.664940707260465,0.66440571107683,27.79669525,-82.11758774,0,1.52589074056193,-3.79035838268716,-53.9067122951768,2.52931608501347,0,0.195023535142886,0.445238920802031,0.300537732348755,-0.245265276223031,-0.10186582101061,-0.192100639305561,1.67709542220904,3100204,NA
9228,456172,310.203,NA,NA,NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL,76,310,26634.595868,27469.010332277,85.8618255400496,88.5517236528242,-0.0308475049526145,-0.043774598483092,0.0281611634635972,0.03125,3.96618209872937e-06,1,-0.0312912503675023,1,310.203,-0.0312003644496848,0.969623424572506,0.969281344095286,27.8839148,-82.10008689,-0.857894719048356,0.000302545997930392,-0.631744966106667,-8.50667641209776,0.000242713375397128,2.28114458834575e-07,0.0325039225238144,0.0785715742591819,0.0839121684736523,0.0271738798328201,-0.0253732783421012,-0.0533655237189016,1.12436013342949,3100204,NA
9229,456095,359.2467,NA,NA,S Prong of Alafia River upstream of confluence w N,77,473,5119.7251241,4973.65113836129,14.2512794803682,13.8446675734566,0.0289465450298714,0.0409363152256841,0.0214692418756254,0.03125,2.62622353057455e-06,1,0.029262369804366,1,62.9694,-0.25629172096134,1.02936956808491,0.77391616828987,27.8630556,-82.1369444,0,-4.16863003248391,-1.75000681078946,-14.6254449477007,1.26429397244364,-3.8095114625374e-05,0.0575425482034247,0.125318427545277,0.0663492431483803,-0.150248282049468,-0.0781291665978743,-0.024189392119787,0.44449884111625,3100204,NA
9240,456167,686.349,NA,NA,HillsboroughAlafia River2151,78,916,26765.019889,30218.3041478407,38.9962247908863,44.0276071617219,-0.121352031446071,-0.169811966366461,0.000561610088982172,0.03125,1.1574105054962e-06,1,-0.12138612206856,1,16.8993,-0.191530063367457,0.885722102671754,0.825694801567117,27.86,-82.14,0,0,-0.767614281598415,-3.73126683496741,0,0,-0.00746529684420411,0.0318247209730863,-0.0194153815830522,-0.000899690311673464,-0.0103016093242373,-0.0291782491105708,0.125951596689309,3100204,NA
9265,456160,836.9532,NA,NA,ALAPHIA RIVER AT LITHIA,79,916,31561.664478,30487.8854789212,37.7101903403918,36.4272285223609,0.0346138274038719,0.0484901870849466,0.00278216817149299,0.03125,4.68568431522436e-07,1,0.0346620788544332,1,150.6042,-0.125131388965757,1.03521985805874,0.882380959846245,27.8719425,-82.211383,0,0,-0.776805932707942,-12.9882854510417,1.26429397244364,-3.8095114625374e-05,0.0250371925260598,0.0785704194741398,0.103950005177528,-0.149359366472067,-0.0442153879610558,-0.0773770448763687,0.515875893242209,3100204,NA
9277,456169,916.0461,NA,NA,Alafia River at Bell Shoals Road,80,916,31010.639682,31129.7617205037,33.8527064107363,33.9827457597425,-0.00383396893913712,-0.00536462861601113,0.00042274799364742,0.03125,8.69393680724083e-10,1,-0.00383477959751269,1,79.0929,-0.124946792425465,0.996173371335984,0.882543859353533,27.8577778,-82.2688889,0,0,-0.767558574621993,-3.75360650722582,0.000242713375397128,0,-0.00746672999775454,0.0322081096070376,-0.0194153815830522,-0.000899690311673464,-0.00841601519456233,0.00551505858764699,0.12476304036488,3100204,NA
9289,456158,977.4585,NA,NA,Alafia River upstream of Buckhorn Springs,81,977,15124.722299,30517.527827815,15.473518618949,31.221302825455,-0.701970558073921,-0.98217717412379,0.00033007024575309,0.03125,2.27510469124493e-05,1,-0.702086436558047,1,61.4124,-0.825182418730659,0.495607717123622,0.438155057484934,27.884933,-82.30665,0,0,0.145116673577697,0,0.000242713375397128,0,-1.43315355043273e-06,-0.006016430068935,-3.72727617259594e-06,0,0.00188522030054537,0,0.159273622213471,3100204,NA
9316,456834,1019.7936,NA,NA,Alafia River at US 301,82,1034,22286.644359,14750.6146403667,21.8540735684162,14.4643137987595,0.412702838930105,0.577431399841185,0.000293243361531324,0.03125,6.98599578379084e-06,1,0.412763363425636,1,42.3351,-0.408157070127512,1.51089597975193,0.664874438707539,27.8691,-82.3264,0,0,2.78534882106903e-05,0,0,0,0,0.000192849102017686,0,0,-6.24294646422916e-05,0,0.160462178537899,3100204,NA
9320,456836,1033.6248,NA,NA,Alafia River at US Hwy 41 SR 45,83,1034,9348.9931837,21350.8391237798,9.04486152393015,20.6562759753634,-0.825822385508928,-1.15544586495531,0.000293296244610682,0.03125,2.79772528315482e-05,1,-0.825943517457432,1,13.8312,-1.23374036188832,0.437874742510116,0.29120133974768,27.8591667,-82.3830556,0,0,0,0,0,0,0,0,0,0,0,0,0.160448029057846,3100204,NA
9325,456691,83.1753,NA,NA,Bullfrog Creek  Old Big Bend Road,84,101,840.16643927,671.615172390431,10.101153097975,8.07469492013171,0.223914497840502,0.314835470380979,0.0100901986059735,0.03125,7.21677832519569e-05,1,0.225052790194449,1,83.1753,0.223969810950853,1.25096405472744,1.25103325135396,27.79197208,-82.35203685,0,0,-14.7048452252549,0,-8.84896559691619,-0.00203033274085713,0.211155111506557,0.434959601750471,0.455232738978091,-0.291426931525869,-0.210987478512087,0.0386017044684806,1.22066149466832,3100206,NA
9425,455988,56.2347,NA,NA,D3,85,101,1218.3560635,868.387290294719,21.6655563824471,15.4421965493675,0.338619937989257,0.476806933952743,0.0129516331223993,0.03125,0.000213080245653602,1,0.340834311776479,1,56.2347,0.338648071381591,1.40301001306284,1.40304948504923,27.6019444,-82.2111111,0,0,-13.5116853507736,-10.7473455396166,-6.13712905360408,-1.9047557312687e-05,0.211155828083332,0.435152450852489,0.455232738978091,-0.319050656514526,-0.217112108056799,0.0241009860164911,0.864664113911831,3100203,NA
